gamingresort,casinocode,departingat,arrivingat,departingairport
SILVER LEGACY RENO NV,TRW,9/12/2022,9/17/2022,SDF
SILVER LEGACY RENO NV,TRW,9/13/2022,9/17/2022,CLT
SILVER LEGACY RENO NV,TRW,9/14/2022,9/19/2022,BNA
SILVER LEGACY RENO NV,TRW,9/14/2022,9/19/2022,BWI
SILVER LEGACY RENO NV,TRW,9/14/2022,9/19/2022,CLE
SILVER LEGACY RENO NV,TRW,9/14/2022,9/19/2022,EWR
SILVER LEGACY RENO NV,TRW,9/14/2022,9/19/2022,RDU
SILVER LEGACY RENO NV,TRW,9/14/2022,9/19/2022,TPA
SILVER LEGACY RENO NV,TRW,9/15/2022,9/19/2022,AUS
SILVER LEGACY RENO NV,TRW,9/15/2022,9/18/2022,BFL
SILVER LEGACY RENO NV,TRW,9/15/2022,9/20/2022,BOS
SILVER LEGACY RENO NV,TRW,9/15/2022,9/20/2022,BUF
SILVER LEGACY RENO NV,TRW,9/15/2022,9/18/2022,FAT
SILVER LEGACY RENO NV,TRW,9/15/2022,9/19/2022,GRI
SILVER LEGACY RENO NV,TRW,9/15/2022,9/20/2022,IND
SILVER LEGACY RENO NV,TRW,9/15/2022,9/18/2022,LAX
SILVER LEGACY RENO NV,TRW,9/15/2022,9/20/2022,ORD
SILVER LEGACY RENO NV,TRW,9/16/2022,9/19/2022,DEN
SILVER LEGACY RENO NV,TRW,9/16/2022,9/20/2022,DFW
SILVER LEGACY RENO NV,TRW,9/16/2022,9/19/2022,EUG
SILVER LEGACY RENO NV,TRW,9/16/2022,9/19/2022,GEG
SILVER LEGACY RENO NV,TRW,9/16/2022,9/20/2022,GRB
SILVER LEGACY RENO NV,TRW,9/16/2022,9/18/2022,LAS
SILVER LEGACY RENO NV,TRW,9/16/2022,9/18/2022,OAK
SILVER LEGACY RENO NV,TRW,9/16/2022,9/20/2022,OMA
SILVER LEGACY RENO NV,TRW,9/16/2022,9/19/2022,ONT
SILVER LEGACY RENO NV,TRW,9/16/2022,9/18/2022,PHX
SILVER LEGACY RENO NV,TRW,9/16/2022,9/19/2022,PSC
SILVER LEGACY RENO NV,TRW,9/16/2022,9/19/2022,PSP
SILVER LEGACY RENO NV,TRW,9/16/2022,9/18/2022,SAN
SILVER LEGACY RENO NV,TRW,9/16/2022,9/18/2022,SJC
SILVER LEGACY RENO NV,TRW,9/17/2022,9/21/2022,IAH
SILVER LEGACY RENO NV,TRW,9/18/2022,9/22/2022,BFL
SILVER LEGACY RENO NV,TRW,9/18/2022,9/22/2022,FAT
SILVER LEGACY RENO NV,TRW,9/18/2022,9/23/2022,JFK
SILVER LEGACY RENO NV,TRW,9/18/2022,9/22/2022,OKC
SILVER LEGACY RENO NV,TRW,9/19/2022,9/23/2022,EUG
SILVER LEGACY RENO NV,TRW,9/19/2022,9/23/2022,GEG
SILVER LEGACY RENO NV,TRW,9/19/2022,9/24/2022,MCO
SILVER LEGACY RENO NV,TRW,9/19/2022,9/24/2022,MSY
SILVER LEGACY RENO NV,TRW,9/19/2022,9/23/2022,ONT
SILVER LEGACY RENO NV,TRW,9/19/2022,9/24/2022,PIT
SILVER LEGACY RENO NV,TRW,9/19/2022,9/23/2022,PSC
SILVER LEGACY RENO NV,TRW,9/19/2022,9/23/2022,PSP
SILVER LEGACY RENO NV,TRW,9/19/2022,9/22/2022,SHV
SILVER LEGACY RENO NV,TRW,9/21/2022,9/26/2022,ATL
SILVER LEGACY RENO NV,TRW,9/21/2022,9/26/2022,DTW
SILVER LEGACY RENO NV,TRW,9/21/2022,9/26/2022,STL
SILVER LEGACY RENO NV,TRW,9/22/2022,9/25/2022,BFL
SILVER LEGACY RENO NV,TRW,9/22/2022,9/27/2022,BOS
SILVER LEGACY RENO NV,TRW,9/22/2022,9/26/2022,DFW
SILVER LEGACY RENO NV,TRW,9/22/2022,9/26/2022,ELP
SILVER LEGACY RENO NV,TRW,9/22/2022,9/25/2022,FAT
SILVER LEGACY RENO NV,TRW,9/22/2022,9/27/2022,SDF
SILVER LEGACY RENO NV,TRW,9/23/2022,9/27/2022,DFW
SILVER LEGACY RENO NV,TRW,9/23/2022,9/26/2022,EUG
SILVER LEGACY RENO NV,TRW,9/23/2022,9/26/2022,GEG
SILVER LEGACY RENO NV,TRW,9/23/2022,9/25/2022,LAS
SILVER LEGACY RENO NV,TRW,9/23/2022,9/25/2022,LAX
SILVER LEGACY RENO NV,TRW,9/23/2022,9/25/2022,OAK
SILVER LEGACY RENO NV,TRW,9/23/2022,9/27/2022,OKC
SILVER LEGACY RENO NV,TRW,9/23/2022,9/26/2022,ONT
SILVER LEGACY RENO NV,TRW,9/23/2022,9/26/2022,PSC
SILVER LEGACY RENO NV,TRW,9/23/2022,9/26/2022,PSP
SILVER LEGACY RENO NV,TRW,9/23/2022,9/26/2022,SAN
SILVER LEGACY RENO NV,TRW,9/23/2022,9/27/2022,SAT
SILVER LEGACY RENO NV,TRW,9/23/2022,9/25/2022,SJC
SILVER LEGACY RENO NV,TRW,9/24/2022,9/29/2022,CLT
SILVER LEGACY RENO NV,TRW,9/24/2022,9/28/2022,IAH
SILVER LEGACY RENO NV,TRW,9/25/2022,9/29/2022,BFL
SILVER LEGACY RENO NV,TRW,9/25/2022,9/30/2022,BWI
SILVER LEGACY RENO NV,TRW,9/25/2022,9/29/2022,FAT
SILVER LEGACY RENO NV,TRW,9/25/2022,9/30/2022,IND
SILVER LEGACY RENO NV,TRW,9/25/2022,9/30/2022,PHL
SILVER LEGACY RENO NV,TRW,9/25/2022,9/27/2022,SEA
SILVER LEGACY RENO NV,TRW,9/25/2022,9/30/2022,STL
SILVER LEGACY RENO NV,TRW,9/26/2022,9/30/2022,EUG
SILVER LEGACY RENO NV,TRW,9/26/2022,9/30/2022,GEG
SILVER LEGACY RENO NV,TRW,9/26/2022,9/29/2022,MSY
SILVER LEGACY RENO NV,TRW,9/26/2022,9/30/2022,ONT
SILVER LEGACY RENO NV,TRW,9/26/2022,9/30/2022,PSC
SILVER LEGACY RENO NV,TRW,9/26/2022,9/30/2022,PSP
SILVER LEGACY RENO NV,TRW,9/27/2022,10/2/2022,RDU
SILVER LEGACY RENO NV,TRW,9/29/2022,10/2/2022,LAS
SILVER LEGACY RENO NV,TRW,9/30/2022,10/2/2022,LAX
SILVER LEGACY RENO NV,TRW,9/30/2022,10/2/2022,OAK
SILVER LEGACY RENO NV,TRW,9/30/2022,10/2/2022,SAN
SILVER LEGACY RENO NV,TRW,9/30/2022,10/2/2022,SJC
SILVER LEGACY RENO NV,TRW,10/10/2022,10/14/2022,BIS
SILVER LEGACY RENO NV,TRW,10/10/2022,10/14/2022,MOT
SILVER LEGACY RENO NV,TRW,10/12/2022,10/16/2022,MEM
SILVER LEGACY RENO NV,TRW,10/14/2022,10/18/2022,MCI
SILVER LEGACY RENO NV,TRW,10/15/2022,10/19/2022,LGB
SILVER LEGACY RENO NV,TRW,10/16/2022,10/20/2022,CHA
SILVER LEGACY RENO NV,TRW,10/18/2022,10/22/2022,DAY
SILVER LEGACY RENO NV,TRW,10/19/2022,10/23/2022,FAT
SILVER LEGACY RENO NV,TRW,10/19/2022,10/23/2022,MRY
SILVER LEGACY RENO NV,TRW,10/20/2022,10/24/2022,BNA
SILVER LEGACY RENO NV,TRW,10/22/2022,10/26/2022,DTW
SILVER LEGACY RENO NV,TRW,10/24/2022,10/28/2022,ICT
SILVER LEGACY RENO NV,TRW,10/24/2022,10/28/2022,TRI
SILVER LEGACY RENO NV,TRW,10/26/2022,10/30/2022,GCK
SILVER LEGACY RENO NV,TRW,10/26/2022,10/30/2022,MBS
SILVER LEGACY RENO NV,TRW,10/27/2022,10/31/2022,SMX
HARRAH'S NEW ORLEANS,NOR,7/22/2022,7/25/2022,ATL
HARRAH'S NEW ORLEANS,NOR,7/22/2022,7/25/2022,AUS
HARRAH'S NEW ORLEANS,NOR,7/22/2022,7/25/2022,BNA
HARRAH'S NEW ORLEANS,NOR,7/22/2022,7/25/2022,DAL
HARRAH'S NEW ORLEANS,NOR,7/29/2022,8/1/2022,ATL
HARRAH'S NEW ORLEANS,NOR,7/29/2022,8/1/2022,BNA
HARRAH'S NEW ORLEANS,NOR,7/29/2022,8/1/2022,HOU
HARRAH'S NEW ORLEANS,NOR,7/29/2022,8/1/2022,LGA
HARRAH'S NEW ORLEANS,NOR,7/29/2022,8/1/2022,STL
HARRAH'S NEW ORLEANS,NOR,8/15/2022,8/18/2022,DAL
HARRAH'S NEW ORLEANS,NOR,8/19/2022,8/22/2022,ATL
HARRAH'S NEW ORLEANS,NOR,8/19/2022,8/22/2022,AUS
HARRAH'S NEW ORLEANS,NOR,8/19/2022,8/22/2022,CHS
HARRAH'S NEW ORLEANS,NOR,8/19/2022,8/22/2022,DAL
HARRAH'S NEW ORLEANS,NOR,8/19/2022,8/22/2022,FLL
HARRAH'S NEW ORLEANS,NOR,8/19/2022,8/22/2022,TPA
HARRAH'S NEW ORLEANS,NOR,8/22/2022,8/25/2022,ATL
HARRAH'S NEW ORLEANS,NOR,8/22/2022,8/25/2022,MDM
HARRAH'S NEW ORLEANS,NOR,8/22/2022,8/25/2022,HOU
HARRAH'S NEW ORLEANS,NOR,8/26/2022,8/29/2022,HOU
HARRAH'S NEW ORLEANS,NOR,8/26/2022,8/29/2022,LGA
HARRAH'S NEW ORLEANS,NOR,8/26/2022,8/29/2022,MCO
